weeks_at_number_one,overall_rating,divisiveness,cdr_genre,artist_structure,multiple_lead_vocalists,group_named_after_non_lead_singer,posthumous,front_person_age,artist_male,artist_white,artist_black,songwriter_male,songwriter_white,artist_is_a_songwriter,artist_is_only_songwriter,producer_male,producer_white,artist_is_a_producer,artist_is_only_producer,songwriter_is_a_producer,time_signature,simplified_key,bpm,energy,danceability,happiness,loudness_d_b,acousticness,vocally_based,bass_based,guitar_based,piano_keyboard_based,orchestral_strings,horns_winds,accordion,banjo,bongos,clarinet,cowbell,falsetto_vocal,flute_piccolo,handclaps_snaps,harmonica,human_whistling,kazoo,mandolin,pedal_lap_steel,ocarina,saxophone,sitar,trumpet,ukulele,violin,rap_verse_in_a_non_rap_song,length_sec,instrumental,instrumental_length_sec,intro_length_sec,vocal_introduction,free_time_vocal_introduction,fade_out,live,cover,sample,interpolation,inspired_by_a_different_song,lyrical_topic,lyrical_narrative,spoken_word,explicit,foreign_language,written_for_a_play,written_for_a_film,written_for_a_t_v_show,associated_with_dance,topped_the_charts_by_multiple_artist,eurovision_entry
1,7,2,Funk/Soul,0,1,0,0,30,0,0,1,1,1,0,0,2,2,0,0,0,4/4,Dm,118,65,57,95,-11,55,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,30,8,0,0,1,0,1,0,0,1,Lust/Sex,0,0,0,1,0,0,0,0,1,0
1,4.666666666666667,2.6666666666666665,Pop,1,0,0,0,27,0,0,1,2,0,1,0,1,2,0,0,1,4/4,A,101,21,39,31,-12,90,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,17,17,0,0,1,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
2,6.666666666666667,1.3333333333333333,Rock,1,0,0,0,28,1,1,0,1,1,1,0,1,1,0,0,0,4/4,A,125,68,71,81,-6,4,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,325,0,68,15,0,0,0,0,0,0,0,0,Appreciation;Love,0,0,0,0,0,0,0,0,0,0
1,5.333333333333333,0.6666666666666666,Folk/Country,1,0,0,0,32,1,1,0,1,1,0,0,1,1,0,0,1,Free;4/4,E,125,53,64,70,-11,74,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,27,21,1,1,1,0,0,0,0,0,Lost Love,0,0,0,0,0,0,0,0,0,0
3,3.3333333333333335,1.3333333333333333,Pop,0,1,0,0,31,2,2,2,1,0,0,0,1,1,0,0,0,4/4,A,119,55,64,81,-12,29,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,219,0,35,14,0,0,1,0,1,0,0,1,Longing for Love,0,0,0,0,0,0,0,0,0,0
1,9,0,Funk/Soul,0,1,0,0,34,1,0,1,1,0,1,1,1,0,1,0,1,4/4,Em,103,69,68,80,-13,67,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,67,19,0,0,0,0,0,0,0,0,Dreaming;Empowerment,0,0,0,0,0,0,0,0,0,0
1,7.333333333333333,4,Folk/Country,1,0,0,0,37,1,0,0,2,1,0,0,1,1,0,0,0,4/4,Bb,92,29,77,69,-9,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,26,10,0,0,0,0,1,0,0,1,Longing for Love,0,0,0,1,0,0,0,0,0,0
1,5,2.6666666666666665,Folk/Country,1,0,0,0,31,1,1,0,1,1,0,0,1,1,0,0,0,2/4;3/4,A,101,88,62,78,-9,61,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,167,0,41,4,0,0,0,1,0,0,0,0,Appreciation;Growing Up;Family,0,0,0,0,0,0,0,0,0,0
1,7,2.6666666666666665,Rock,0,0,0,0,23,1,1,0,1,1,1,1,1,1,0,0,0,4/4,E,135,55,44,72,-12,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,84,18,0,0,0,0,0,0,0,0,Love;Restlessness,0,0,1,0,0,0,0,0,0,0
4,4.666666666666667,2.6666666666666665,Pop,2,0,0,0,33.5,2,1,0,1,1,0,0,1,1,1,1,0,4/4,B,130,78,63,93,-4,37,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,205,0,60,8,0,0,1,0,1,0,0,1,Love,0,0,0,0,0,0,0,0,0,0
1,5,2,Pop,0,0,0,0,33,2,1,0,2,1,1,1,1,1,1,1,1,4/4,G,113,67,49,59,-7,11,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,235,0,107,19,0,0,0,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
1,7.666666666666667,4,Rock,0,1,0,0,28,1,1,0,1,1,1,1,1,1,0,0,0,4/4,G,110,58,70,82,-12,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,58,17,0,0,1,0,0,0,0,0,Hope;Love;Lust/Sex,0,0,0,0,0,0,0,0,0,0
2,7.666666666666667,0.6666666666666666,Funk/Soul,0,0,0,0,27.333333333333332,1,1,0,1,1,1,1,1,1,0,0,0,4/4,C,106,57,81,70,-13,17,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,213,0,68,24,0,0,1,0,0,0,0,0,Bad Relationships;Love,0,0,0,0,0,0,0,0,0,0
1,4.333333333333333,0.6666666666666666,Pop,0,0,0,0,29,1,1,0,2,1,1,0,1,1,0,0,0,4/4,Gbm,87,41,58,71,-15,29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,63,12,0,0,1,0,0,0,0,0,Lust/Sex;Love,0,0,0,0,0,0,0,0,0,0
1,8,0,Funk/Soul,0,0,0,0,24,1,2,2,1,1,1,1,1,1,1,1,1,4/4,Bb,113,86,67,90,-10,9,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,51,17,0,0,1,0,0,0,0,0,Lust/Sex,0,0,0,0,0,0,0,0,0,0
2,7,1.3333333333333333,Rock,1,0,0,0,39,1,1,0,1,1,0,0,1,1,0,0,0,4/4,C,115,63,64,65,-8,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,22,8,0,0,1,0,1,0,0,1,Dreaming,0,0,0,0,0,0,0,0,0,0
2,9.666666666666666,0.6666666666666666,Funk/Soul,1,0,0,0,28,1,1,0,1,2,1,0,1,1,1,0,1,4/4,Bbm,95,42,77,74,-15,54,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,119,44,0,0,1,0,0,0,0,0,Fame,0,0,0,0,0,0,0,0,0,0
1,3.6666666666666665,0.6666666666666666,Pop,1,0,0,0,31,1,1,0,1,1,1,1,1,1,0,0,0,4/4,G,128,24,45,53,-15,89,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,59,7,0,0,0,0,0,0,0,0,Lost Love,0,0,0,0,0,0,0,0,0,0
3,5.666666666666667,0.6666666666666666,Rock,1,0,0,0,36,1,1,0,1,1,1,0,1,1,1,0,1,4/4,A,149,75,74,84,-8,20,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,23,13,0,0,0,0,0,0,1,1,Lost Love;Bad Relationships,0,0,1,0,0,0,0,0,0,0
3,3.3333333333333335,0.6666666666666666,Rock,1,0,0,0,28,1,1,0,1,1,1,0,1,1,0,0,0,4/4,Bb,140,94,72,38,-6,14,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,57,7,0,0,0,0,0,0,0,0,Prostitution,0,0,0,0,0,0,0,0,0,0
2,7,1.3333333333333333,Funk/Soul,0,0,0,0,24,1,2,2,1,1,1,1,1,1,1,1,1,4/4,Fm,109,88,68,92,-10,19,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,34,17,0,0,1,0,0,0,0,0,Lust/Sex,0,0,0,0,0,0,0,0,0,0
1,7.666666666666667,1.3333333333333333,Funk/Soul,0,1,0,0,36,2,0,1,1,0,0,0,1,0,0,0,1,4/4,E,80,52,64,82,-11,39,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,294,0,83,27,0,0,1,0,0,0,0,0,Lust/Sex,0,0,1,0,0,1,0,0,0,0
1,6.333333333333333,0.6666666666666666,Rock,0,0,0,0,20,1,1,0,1,1,0,0,1,1,0,0,1,4/4,G,137,68,51,91,-10,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,15,1,0,1,0,0,0,0,0,Dancing;Escape;Love,0,0,0,0,0,0,0,0,0,0
1,3.3333333333333335,3.3333333333333335,Pop,1,0,0,0,47,1,1,0,1,1,1,0,1,1,0,0,1,4/4,F,112,54,68,80,-15,86,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,10,30,1,0,1,0,0,0,0,0,Anger;Driving,1,1,0,0,0,0,0,0,0,0
1,4,0,Pop,1,0,0,0,32,1,1,0,1,1,0,0,1,1,1,0,0,4/4,F,143,44,27,32,-7,81,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,235,0,48,18,0,0,1,0,1,0,0,1,God,0,0,0,0,0,0,0,0,0,0
1,6,1.3333333333333333,Pop,1,0,0,0,31,0,0,1,1,1,0,0,1,1,0,0,1,4/4,Multiple Keys,140,42,35,28,-11,59,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,78,15,0,0,0,0,1,0,0,1,Life;Hope,0,0,0,0,0,1,0,0,0,0
3,8.333333333333334,0.6666666666666666,Pop,1,0,0,0,34,1,1,0,1,1,1,1,1,1,1,0,1,4/4,G,102,37,81,29,-13,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,56,33,0,0,1,0,0,0,0,0,Lost Love,1,0,0,0,0,0,0,0,0,0
1,5,1.3333333333333333,Funk/Soul,0,0,0,0,25,1,0,1,1,0,1,1,1,0,1,0,1,4/4,Multiple Keys,144,83,74,82,-12,6,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,9,9,0,0,1,0,0,0,0,0,Lust/Sex,0,0,0,0,0,0,0,0,0,0
3,8.333333333333334,0.6666666666666666,Funk/Soul,0,1,0,0,41,1,1,0,2,1,1,0,1,1,1,1,1,4/4,Db,104,50,74,97,-13,6,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,58,15,0,0,1,0,0,0,0,0,Lust/Sex,0,0,0,0,0,0,0,0,0,0
4,6.333333333333333,0.6666666666666666,Funk/Soul,1,0,0,0,41,1,0,1,1,0,0,0,1,0,0,0,1,4/4,D,104,79,72,85,-8,6,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,267,0,89,29,0,0,1,0,0,0,0,0,Dancing;Lust/Sex,0,0,0,0,0,0,0,0,0,0
1,7,1.3333333333333333,Rock,2,0,0,0,27.5,1,1,0,1,1,0,0,1,1,0,0,0,4/4,Eb,109,55,68,95,-15,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,31,9,0,0,1,0,1,0,0,1,Love,0,0,0,0,0,0,0,0,0,0
1,5,2,Pop,1,0,0,0,32,1,1,0,1,1,1,1,1,1,1,0,1,4/4,D,111,37,75,90,-13,41,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,171,0,23,9,0,0,0,0,0,0,0,0,Friendship;Home,0,0,0,0,0,0,1,0,0,0
1,6.666666666666667,2,Funk/Soul,0,0,0,0,19.11111111111111,2,0,1,1,0,0,0,1,0,0,0,1,4/4,Multiple Keys,133,82,92,97,-8,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,37,22,0,0,1,0,0,0,0,0,Dancing;Love,1,0,0,0,0,0,0,0,0,0
5,6.666666666666667,2.6666666666666665,Pop,0,1,0,0,33,2,1,0,2,1,1,1,1,1,1,1,1,4/4,C,125,34,74,82,-16,18,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,352,0,91,22,0,0,0,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
2,7.666666666666667,2.6666666666666665,Funk/Soul,1,0,0,0,32,0,0,1,0,2,0,0,1,0,0,0,0,4/4,Ebm,112,76,50,86,-10,31,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,87,22,0,0,1,0,0,0,0,0,Love;Lust/Sex,0,0,0,0,0,0,0,0,0,0
2,5.333333333333333,0.6666666666666666,Rock,0,1,0,0,30.5,2,2,0,1,1,1,1,1,1,0,0,0,4/4,F,147,44,49,79,-12,49,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,191,0,41,13,0,0,0,0,0,0,0,0,Lust/Sex,0,0,1,0,0,0,0,0,0,0
2,8.333333333333334,0.6666666666666666,Funk/Soul,0,1,0,0,24,1,0,1,1,0,1,1,1,0,1,1,1,4/4,Bb,129,42,64,58,-10,56,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,10,64,1,0,0,0,0,0,0,0,Forbidden Love;Infidelity;Lust/Sex;Lost Love,0,1,0,0,0,0,0,0,0,0
4,6.666666666666667,1.3333333333333333,Pop,2,1,0,0,29,2,1,0,1,1,1,0,1,1,0,0,0,4/4,F,131,86,74,78,-8,18,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,69,14,0,0,1,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
1,8.333333333333334,0.6666666666666666,Funk/Soul,0,0,0,0,30,1,1,0,1,1,1,1,1,1,1,0,1,4/4,Gm,123,72,68,96,-11,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,47,15,0,0,1,0,0,0,0,0,Dancing;Lust/Sex,0,0,0,0,0,0,0,0,0,0
1,5.333333333333333,1.3333333333333333,Funk/Soul,0,0,0,0,25,1,2,2,1,1,1,1,1,1,1,1,1,4/4,Cm,112,82,65,96,-12,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,45,17,0,0,1,0,0,0,0,0,Dancing,0,0,0,0,0,0,0,0,0,0
3,8,1.3333333333333333,Funk/Soul,0,0,0,0,25,1,1,0,1,1,1,1,1,1,1,1,1,4/4,Em,109,73,79,90,-10,7,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,191,0,44,17,0,0,1,0,0,0,0,0,Dancing;Playing Music;Partying,1,0,0,0,0,0,0,0,0,0
1,1.6666666666666667,1.3333333333333333,Funk/Soul,0,0,0,0,26,1,1,0,1,1,1,1,1,1,0,0,0,4/4,A,117,45,81,97,-15,13,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,30,18,0,0,1,0,0,0,0,0,Dancing,1,1,0,0,0,0,0,1,0,0
2,4.666666666666667,1.3333333333333333,Rock,0,0,0,0,32,1,1,0,1,1,1,1,1,1,0,0,0,4/4,B,104,56,43,28,-7,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,56,8,0,0,1,0,0,0,0,0,Love;Lost Love,0,0,0,0,0,0,0,0,0,0
1,7,1.3333333333333333,Rock,0,0,0,0,33,1,1,0,1,1,1,1,1,1,1,1,1,4/4,E,122,58,69,89,-11,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,44,27,0,0,1,0,0,0,1,1,Lust/Sex,0,0,0,0,0,0,0,0,0,0
8,6,1.3333333333333333,Rock,1,0,0,0,31,1,1,0,1,1,1,1,1,1,0,0,0,4/4,Multiple Keys,135,61,57,64,-11,10,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,213,0,75,17,0,0,1,0,0,0,0,0,Lust/Sex,0,0,0,0,0,0,0,0,0,0
1,6,1.3333333333333333,Funk/Soul;Pop,2,1,0,0,35.5,2,1,0,1,0,0,0,1,0,0,0,0,4/4,E,100,56,47,92,-8,31,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,65,39,0,0,1,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
1,4,2.6666666666666665,Funk/Soul,1,0,0,0,28,1,1,0,1,1,1,0,1,1,0,0,0,4/4,Multiple Keys,96,55,76,83,-12,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,31,16,0,0,1,0,0,0,0,0,Dancing;Love,0,0,0,0,0,0,0,0,0,0
1,9,1.3333333333333333,Funk/Soul,1,0,0,0,26,1,0,1,1,0,1,1,1,0,1,1,1,4/4,Ebm,106,71,85,95,-9,14,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,271,0,148,19,0,0,1,0,0,0,0,0,Childhood;Better Times,0,0,0,0,0,0,0,0,0,0
1,6.666666666666667,2,Funk/Soul,0,1,0,0,23,2,0,1,1,0,0,0,1,0,0,0,1,4/4,D,115,66,73,79,-7,33,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,64,64,0,0,1,0,0,0,0,0,Jobs,0,0,0,0,0,1,1,0,0,0
2,2,0,Rock,1,0,0,0,28,0,1,0,1,1,0,0,1,1,0,0,1,4/4,Bb,132,38,55,50,-11,73,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,18,9,0,0,1,0,0,0,0,0,Lost Love;Forbidden Love,0,0,0,0,0,0,0,0,0,0
1,7,0,Rock,0,0,1,0,36,1,1,0,1,1,0,0,1,1,1,1,0,4/4,F,141,56,59,58,-12,57,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,46,12,0,0,0,0,1,0,1,1,Growing Up,0,0,0,0,0,0,0,0,0,0
1,7,1.3333333333333333,Rock,0,0,0,0,28,1,1,0,1,1,1,0,1,1,0,0,0,4/4,E,107,43,65,65,-10,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,76,20,0,0,1,0,0,0,0,0,Lost Love,0,0,0,0,0,0,0,0,0,0
3,5,2.6666666666666665,Pop,1,0,0,0,34,0,1,0,2,1,1,0,2,1,1,0,1,4/4,A,114,30,34,19,-11,93,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,18,18,0,0,0,0,0,0,0,0,Love,0,0,0,0,0,1,1,0,0,0
2,7,1.3333333333333333,Pop,2,0,0,0,29,1,1,0,1,1,1,1,1,1,0,0,0,4/4,F,170,68,57,82,-7,46,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,4,0,0,0,1,0,0,0,0,0,Bad Relationships;Lost Love,0,0,1,0,0,0,0,0,0,0
1,10,0,Pop,0,0,0,0,29.75,2,1,0,2,1,1,0,1,1,1,1,1,4/4,A,101,88,54,75,-7,38,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,58,20,0,0,1,0,0,0,0,0,Dancing;Escape;Longing for Love,0,0,0,0,0,0,0,0,0,0
1,4,0,Pop,1,0,0,0,33,1,1,0,1,1,0,0,1,1,0,0,1,4/4,A,99,34,26,41,-14,74,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,52,14,0,0,0,0,0,0,0,0,Love;Faithfulness,0,0,0,0,0,0,0,0,0,0
1,9.333333333333334,0.6666666666666666,Funk/Soul,1,0,0,0,30,0,0,1,1,0,0,0,1,0,0,0,0,4/4,Multiple Keys,122,84,55,67,-6,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,51,38,0,0,1,0,1,0,0,1,Lust/Sex,0,0,0,0,0,0,0,0,0,0
1,5.333333333333333,0.6666666666666666,Pop,1,0,0,0,41,1,1,0,1,0,0,0,1,1,1,0,0,4/4,E,95,81,70,85,-9,10,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,38,11,0,0,1,0,1,0,0,1,Home;Better Times,0,0,0,0,0,0,0,0,0,0
1,8,4,Rock,0,0,0,0,29,1,1,0,1,1,1,1,1,1,0,0,0,4/4,Bm,147,51,58,61,-9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,178,52,0,0,1,0,0,0,0,0,Escape;God,1,0,1,0,0,0,0,0,0,0
1,6.333333333333333,0.6666666666666666,Pop,1,0,0,0,28,1,1,0,2,1,0,0,1,1,0,0,0,6/8,Db,110,34,60,11,-8,39,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,253,0,48,25,0,0,1,0,1,0,0,1,Love,0,0,0,0,0,0,0,0,0,0
3,9.666666666666666,0.6666666666666666,Pop,1,0,0,0,27,1,0,1,1,0,1,1,1,0,1,1,1,4/4,Gb,107,57,59,95,-10,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,232,0,71,19,0,0,0,0,0,0,0,0,Bands;Playing Music;Appreciation;Dancing,0,0,0,0,0,0,0,0,0,0
1,7.333333333333333,2,Funk/Soul,0,0,0,0,26,1,2,2,1,1,1,1,1,1,1,1,1,4/4,Fm,113,75,75,91,-13,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,52,17,0,0,0,0,0,0,0,0,Lust/Sex,0,0,0,0,0,0,0,0,0,0
1,10,0,Rock,0,0,0,0,29,2,1,0,0,1,1,1,2,1,1,0,1,4/4,C,120,49,83,79,-10,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,32,17,0,0,0,0,0,0,0,0,Lost Love,0,0,0,0,0,0,0,0,0,0
1,9.333333333333334,0.6666666666666666,Funk/Soul,1,0,0,0,38,1,0,1,1,0,1,1,1,1,0,0,0,4/4,D,123,85,86,89,-8,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,255,0,31,20,0,0,1,0,0,0,0,0,Dancing;Lust/Sex,0,0,0,0,0,0,0,0,0,0
1,7,2,Rock,1,0,0,0,35,1,1,0,2,1,0,0,1,1,0,0,1,4/4,Am,95,54,41,45,-13,40,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,112,10,0,0,0,0,0,0,0,0,Positivity;Badassery,0,0,0,0,0,1,0,0,0,0
1,3.6666666666666665,1.3333333333333333,Pop,1,0,0,0,36,1,1,0,1,1,1,1,1,1,0,0,0,4/4,Bb,103,53,67,80,-10,32,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,26,15,0,0,1,0,0,0,0,0,Longing for Love;Lust/Sex,1,0,0,0,0,0,0,0,0,0
1,2.3333333333333335,0.6666666666666666,Pop,1,0,0,0,18,1,1,0,2,1,0,0,1,1,0,0,0,4/4,C,144,58,57,88,-12,11,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,170,0,35,13,0,0,1,0,1,0,0,1,Love,0,0,0,0,0,0,0,0,0,0
1,5.666666666666667,2,Pop,1,0,0,0,34,1,1,0,1,1,0,0,1,1,1,0,0,4/4,C,140,48,30,46,-8,57,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,40,15,0,0,0,0,0,0,0,0,Lost Love,0,0,0,0,0,0,0,0,0,0
4,6.333333333333333,0.6666666666666666,Funk/Soul,1,0,0,0,19,1,1,0,1,1,0,0,1,1,0,0,1,4/4,A,97,65,65,87,-7,17,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,49,14,0,0,1,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
10,4.333333333333333,0.6666666666666666,Pop,1,0,0,0,21,0,1,0,1,1,0,0,1,1,0,0,1,3/4;Free,D,78,37,33,7,-10,83,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,5,5,0,0,0,0,1,0,0,1,Love,0,0,0,0,0,1,0,0,0,0
3,8,1.3333333333333333,Pop,0,0,0,0,31,1,1,0,1,1,1,1,1,1,1,0,1,4/4,Eb,105,36,63,67,-9,10,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,18,18,0,0,1,0,0,0,0,0,Love,0,0,0,0,0,1,0,0,0,0
3,5,2,Rock,0,0,0,0,29,1,1,0,1,1,1,1,1,1,0,0,0,4/4,Multiple Keys,156,60,64,55,-10,7,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,40,25,0,0,1,0,0,0,0,0,Lost Love,0,0,0,0,0,0,0,0,0,0
4,10,0,Funk/Soul,0,1,0,0,31,1,1,0,1,1,1,1,1,1,1,0,1,4/4,Fm,104,83,70,94,-7,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,46,13,0,0,1,0,0,0,0,0,Badassery;Survival,0,0,0,0,0,1,0,0,0,0
2,5.333333333333333,1.3333333333333333,Pop,1,0,0,0,19,1,1,0,1,1,1,0,1,1,0,0,0,4/4,Gbm,97,53,58,58,-8,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,47,1,0,0,1,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
8,9,0,Funk/Soul,0,1,0,0,31,1,1,0,1,1,1,1,1,1,1,0,1,4/4,Dbm,109,80,73,89,-7,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,19,19,0,0,1,0,0,0,0,0,Lust/Sex;Dancing,0,0,0,0,0,1,0,0,0,0
